t_s,current_A,voltage_V,temp_C,step_idx,step_type,step_comment
1779.96,0.0,3.803,25.41059,9731,R,pulsed load (rest)
1780.96,0.0,3.803,25.41059,9731,R,pulsed load (rest)
1781.96,0.0,3.803,25.41059,9731,R,pulsed load (rest)
1782.96,0.0,3.802,25.41059,9731,R,pulsed load (rest)
1783.96,0.0,3.803,25.41059,9731,R,pulsed load (rest)
1784.96,0.0,3.803,25.41059,9731,R,pulsed load (rest)
1785.96,0.0,3.803,25.39502,9731,R,pulsed load (rest)
1786.96,0.0,3.803,25.39502,9731,R,pulsed load (rest)
1787.96,0.0,3.803,25.39502,9731,R,pulsed load (rest)
1788.96,0.0,3.803,25.39502,9731,R,pulsed load (rest)
1789.96,0.0,3.803,25.39502,9731,R,pulsed load (rest)
1790.96,0.0,3.803,25.39502,9731,R,pulsed load (rest)
1791.96,0.0,3.803,25.39502,9731,R,pulsed load (rest)
1792.96,0.0,3.803,25.39502,9731,R,pulsed load (rest)
1793.96,0.0,3.803,25.39502,9731,R,pulsed load (rest)
1794.96,0.0,3.803,25.39502,9731,R,pulsed load (rest)
1795.96,0.0,3.803,25.39502,9731,R,pulsed load (rest)
1796.96,0.0,3.803,25.37945,9731,R,pulsed load (rest)
1797.96,0.0,3.803,25.39502,9731,R,pulsed load (rest)
1798.96,0.0,3.803,25.39502,9731,R,pulsed load (rest)
1799.95,0.0,3.803,25.37945,9731,R,pulsed load (rest)
1799.95,1.005,3.7,25.37945,9732,D,pulsed load (discharge)
1800.95,1.0,3.672,25.37945,9732,D,pulsed load (discharge)
1801.95,1.0,3.669,25.37945,9732,D,pulsed load (discharge)
1802.95,1.0,3.667,25.37945,9732,D,pulsed load (discharge)
1803.95,1.0,3.665,25.37945,9732,D,pulsed load (discharge)
1804.95,1.0,3.663,25.37945,9732,D,pulsed load (discharge)
1805.95,1.0,3.662,25.37945,9732,D,pulsed load (discharge)
1806.95,1.0,3.66,25.39502,9732,D,pulsed load (discharge)
1807.95,1.0,3.658,25.37945,9732,D,pulsed load (discharge)
1808.95,1.0,3.657,25.37945,9732,D,pulsed load (discharge)
1809.95,0.999,3.655,25.39502,9732,D,pulsed load (discharge)
1810.95,1.0,3.654,25.39502,9732,D,pulsed load (discharge)
1811.95,1.0,3.653,25.39502,9732,D,pulsed load (discharge)
1812.95,1.0,3.651,25.39502,9732,D,pulsed load (discharge)
1813.95,1.0,3.65,25.39502,9732,D,pulsed load (discharge)
1814.95,1.0,3.649,25.39502,9732,D,pulsed load (discharge)
1815.95,1.0,3.648,25.39502,9732,D,pulsed load (discharge)
1816.95,1.0,3.646,25.39502,9732,D,pulsed load (discharge)
1817.95,1.0,3.645,25.39502,9732,D,pulsed load (discharge)
1818.95,1.0,3.644,25.39502,9732,D,pulsed load (discharge)
1819.95,0.999,3.643,25.39502,9732,D,pulsed load (discharge)
1820.95,0.999,3.642,25.41059,9732,D,pulsed load (discharge)
1821.95,1.0,3.641,25.41059,9732,D,pulsed load (discharge)
1822.95,0.999,3.64,25.41059,9732,D,pulsed load (discharge)
1823.95,1.001,3.639,25.41059,9732,D,pulsed load (discharge)
1824.95,1.0,3.638,25.41059,9732,D,pulsed load (discharge)
1825.95,1.0,3.637,25.41059,9732,D,pulsed load (discharge)
1826.95,0.999,3.636,25.41059,9732,D,pulsed load (discharge)
1827.95,0.999,3.635,25.41059,9732,D,pulsed load (discharge)
1828.95,1.0,3.634,25.42615,9732,D,pulsed load (discharge)
1829.95,1.0,3.633,25.42615,9732,D,pulsed load (discharge)
1830.95,1.0,3.632,25.42615,9732,D,pulsed load (discharge)
1831.95,0.999,3.631,25.42615,9732,D,pulsed load (discharge)
1832.95,0.999,3.631,25.42615,9732,D,pulsed load (discharge)
1833.95,1.001,3.63,25.42615,9732,D,pulsed load (discharge)
1834.95,0.999,3.629,25.42615,9732,D,pulsed load (discharge)
1835.95,1.001,3.628,25.42615,9732,D,pulsed load (discharge)
1836.95,1.0,3.627,25.42615,9732,D,pulsed load (discharge)
1837.95,1.0,3.627,25.42615,9732,D,pulsed load (discharge)
1838.95,1.0,3.626,25.42615,9732,D,pulsed load (discharge)
1839.95,1.0,3.625,25.42615,9732,D,pulsed load (discharge)
1840.95,1.0,3.624,25.42615,9732,D,pulsed load (discharge)
1841.95,1.0,3.623,25.42615,9732,D,pulsed load (discharge)
1842.95,1.0,3.623,25.44172,9732,D,pulsed load (discharge)
1843.95,1.0,3.622,25.44172,9732,D,pulsed load (discharge)
1844.95,1.0,3.621,25.44172,9732,D,pulsed load (discharge)
1845.95,1.0,3.621,25.44172,9732,D,pulsed load (discharge)
1846.95,1.0,3.62,25.44172,9732,D,pulsed load (discharge)
1847.95,1.0,3.619,25.44172,9732,D,pulsed load (discharge)
1848.95,1.0,3.619,25.45728,9732,D,pulsed load (discharge)
1849.95,1.0,3.618,25.45728,9732,D,pulsed load (discharge)
1850.95,1.0,3.617,25.45728,9732,D,pulsed load (discharge)
1851.95,1.0,3.616,25.45728,9732,D,pulsed load (discharge)
1852.95,1.001,3.616,25.45728,9732,D,pulsed load (discharge)
1853.95,1.0,3.615,25.45728,9732,D,pulsed load (discharge)
1854.95,1.0,3.615,25.47285,9732,D,pulsed load (discharge)
1855.95,1.0,3.614,25.47285,9732,D,pulsed load (discharge)
1856.95,1.0,3.613,25.47285,9732,D,pulsed load (discharge)
1857.95,1.0,3.613,25.47285,9732,D,pulsed load (discharge)
1858.95,1.0,3.612,25.47285,9732,D,pulsed load (discharge)
1859.95,1.0,3.612,25.47285,9732,D,pulsed load (discharge)
1860.95,1.001,3.611,25.47285,9732,D,pulsed load (discharge)
1861.95,1.0,3.611,25.47285,9732,D,pulsed load (discharge)
1862.95,1.0,3.61,25.48842,9732,D,pulsed load (discharge)
1863.95,1.0,3.609,25.48842,9732,D,pulsed load (discharge)
1864.95,1.0,3.609,25.48842,9732,D,pulsed load (discharge)
1865.95,0.999,3.608,25.48842,9732,D,pulsed load (discharge)
1866.95,1.0,3.608,25.48842,9732,D,pulsed load (discharge)
1867.95,0.999,3.607,25.48842,9732,D,pulsed load (discharge)
1868.95,1.0,3.607,25.50398,9732,D,pulsed load (discharge)
1869.95,1.0,3.606,25.50398,9732,D,pulsed load (discharge)
1870.95,0.999,3.606,25.50398,9732,D,pulsed load (discharge)
1871.95,1.0,3.605,25.50398,9732,D,pulsed load (discharge)
1872.95,1.001,3.605,25.50398,9732,D,pulsed load (discharge)
1873.95,0.999,3.604,25.50398,9732,D,pulsed load (discharge)
1874.95,1.0,3.604,25.51955,9732,D,pulsed load (discharge)
1875.95,1.0,3.603,25.51955,9732,D,pulsed load (discharge)
1876.95,1.0,3.603,25.51955,9732,D,pulsed load (discharge)
1877.95,1.001,3.602,25.53512,9732,D,pulsed load (discharge)
1878.95,1.0,3.602,25.51955,9732,D,pulsed load (discharge)
1879.95,1.0,3.601,25.53512,9732,D,pulsed load (discharge)
1880.95,1.0,3.601,25.53512,9732,D,pulsed load (discharge)
1881.95,0.999,3.6,25.53512,9732,D,pulsed load (discharge)
1882.95,1.0,3.6,25.55069,9732,D,pulsed load (discharge)
1883.95,1.0,3.599,25.55069,9732,D,pulsed load (discharge)
1884.95,0.999,3.599,25.55069,9732,D,pulsed load (discharge)
1885.95,1.0,3.599,25.55069,9732,D,pulsed load (discharge)
1886.95,1.0,3.598,25.55069,9732,D,pulsed load (discharge)
1887.95,1.0,3.598,25.55069,9732,D,pulsed load (discharge)
1888.95,1.0,3.597,25.55069,9732,D,pulsed load (discharge)
1889.95,1.0,3.597,25.56625,9732,D,pulsed load (discharge)
1890.95,1.0,3.597,25.56625,9732,D,pulsed load (discharge)
1891.95,1.0,3.596,25.56625,9732,D,pulsed load (discharge)
1892.95,1.0,3.596,25.56625,9732,D,pulsed load (discharge)
1893.95,1.0,3.595,25.56625,9732,D,pulsed load (discharge)
1894.95,0.999,3.595,25.56625,9732,D,pulsed load (discharge)
1895.95,1.0,3.594,25.56625,9732,D,pulsed load (discharge)
1896.95,1.0,3.594,25.56625,9732,D,pulsed load (discharge)
1897.95,0.999,3.594,25.58182,9732,D,pulsed load (discharge)
1898.95,1.0,3.593,25.56625,9732,D,pulsed load (discharge)
1899.95,0.999,3.593,25.58182,9732,D,pulsed load (discharge)
1900.95,1.0,3.592,25.58182,9732,D,pulsed load (discharge)
1901.95,1.0,3.592,25.58182,9732,D,pulsed load (discharge)
1902.95,1.0,3.592,25.58182,9732,D,pulsed load (discharge)
1903.95,1.0,3.591,25.59739,9732,D,pulsed load (discharge)
1904.95,0.999,3.591,25.59739,9732,D,pulsed load (discharge)
1905.95,1.0,3.591,25.59739,9732,D,pulsed load (discharge)
1906.95,0.999,3.59,25.59739,9732,D,pulsed load (discharge)
1907.95,1.0,3.59,25.59739,9732,D,pulsed load (discharge)
1908.95,1.0,3.59,25.59739,9732,D,pulsed load (discharge)
1909.95,1.0,3.589,25.59739,9732,D,pulsed load (discharge)
1910.95,1.0,3.589,25.59739,9732,D,pulsed load (discharge)
1911.95,1.0,3.589,25.61295,9732,D,pulsed load (discharge)
1912.95,1.0,3.588,25.61295,9732,D,pulsed load (discharge)
1913.95,0.999,3.588,25.61295,9732,D,pulsed load (discharge)
1914.95,1.0,3.588,25.61295,9732,D,pulsed load (discharge)
1915.95,1.001,3.587,25.61295,9732,D,pulsed load (discharge)
1916.95,1.0,3.587,25.61295,9732,D,pulsed load (discharge)
1917.95,1.0,3.587,25.62852,9732,D,pulsed load (discharge)
1918.95,1.0,3.586,25.62852,9732,D,pulsed load (discharge)
1919.95,1.0,3.586,25.62852,9732,D,pulsed load (discharge)
1920.95,1.0,3.586,25.62852,9732,D,pulsed load (discharge)
1921.95,1.0,3.585,25.62852,9732,D,pulsed load (discharge)
1922.95,1.0,3.585,25.62852,9732,D,pulsed load (discharge)
1923.95,1.0,3.585,25.62852,9732,D,pulsed load (discharge)
1924.95,1.0,3.584,25.62852,9732,D,pulsed load (discharge)
1925.95,1.0,3.584,25.64409,9732,D,pulsed load (discharge)
1926.95,1.0,3.584,25.64409,9732,D,pulsed load (discharge)
1927.95,1.0,3.583,25.64409,9732,D,pulsed load (discharge)
1928.95,1.0,3.583,25.64409,9732,D,pulsed load (discharge)
1929.95,0.999,3.583,25.64409,9732,D,pulsed load (discharge)
1930.95,1.0,3.583,25.65965,9732,D,pulsed load (discharge)
1931.95,1.0,3.582,25.65965,9732,D,pulsed load (discharge)
1932.95,1.0,3.582,25.65965,9732,D,pulsed load (discharge)
1933.95,1.001,3.582,25.67522,9732,D,pulsed load (discharge)
1934.95,1.0,3.581,25.67522,9732,D,pulsed load (discharge)
1935.95,1.0,3.581,25.67522,9732,D,pulsed load (discharge)
1936.95,1.0,3.581,25.67522,9732,D,pulsed load (discharge)
1937.95,1.0,3.581,25.67522,9732,D,pulsed load (discharge)
1938.95,1.0,3.58,25.67522,9732,D,pulsed load (discharge)
1939.95,0.999,3.58,25.69079,9732,D,pulsed load (discharge)
1940.95,1.0,3.58,25.67522,9732,D,pulsed load (discharge)
1941.95,1.001,3.579,25.69079,9732,D,pulsed load (discharge)
1942.95,1.0,3.579,25.69079,9732,D,pulsed load (discharge)
1943.95,0.999,3.579,25.69079,9732,D,pulsed load (discharge)
1944.95,0.999,3.579,25.70635,9732,D,pulsed load (discharge)
1945.95,1.0,3.578,25.69079,9732,D,pulsed load (discharge)
1946.95,0.999,3.578,25.70635,9732,D,pulsed load (discharge)
1947.95,1.0,3.578,25.70635,9732,D,pulsed load (discharge)
1948.95,1.0,3.578,25.70635,9732,D,pulsed load (discharge)
1949.95,0.999,3.577,25.70635,9732,D,pulsed load (discharge)
1950.95,0.999,3.577,25.72192,9732,D,pulsed load (discharge)
1951.95,1.001,3.577,25.70635,9732,D,pulsed load (discharge)
1952.95,1.0,3.577,25.70635,9732,D,pulsed load (discharge)
1953.95,0.999,3.576,25.72192,9732,D,pulsed load (discharge)
1954.95,1.0,3.576,25.72192,9732,D,pulsed load (discharge)
1955.95,1.0,3.576,25.72192,9732,D,pulsed load (discharge)
1956.95,0.999,3.576,25.73748,9732,D,pulsed load (discharge)
1957.95,1.0,3.575,25.73748,9732,D,pulsed load (discharge)
1958.95,1.0,3.575,25.73748,9732,D,pulsed load (discharge)
1959.95,1.0,3.575,25.73748,9732,D,pulsed load (discharge)
1960.95,0.999,3.575,25.73748,9732,D,pulsed load (discharge)
1961.95,1.0,3.574,25.73748,9732,D,pulsed load (discharge)
1962.95,0.999,3.574,25.75305,9732,D,pulsed load (discharge)
1963.95,1.0,3.574,25.75305,9732,D,pulsed load (discharge)
1964.95,0.999,3.574,25.73748,9732,D,pulsed load (discharge)
1965.95,1.0,3.574,25.75305,9732,D,pulsed load (discharge)
1966.95,1.001,3.573,25.75305,9732,D,pulsed load (discharge)
1967.95,0.999,3.573,25.75305,9732,D,pulsed load (discharge)
1968.95,1.0,3.573,25.76862,9732,D,pulsed load (discharge)
1969.95,1.0,3.573,25.76862,9732,D,pulsed load (discharge)
1970.95,1.0,3.572,25.76862,9732,D,pulsed load (discharge)
1971.95,1.0,3.572,25.76862,9732,D,pulsed load (discharge)
1972.95,0.999,3.572,25.76862,9732,D,pulsed load (discharge)
1973.95,1.0,3.572,25.76862,9732,D,pulsed load (discharge)
1974.95,1.001,3.571,25.76862,9732,D,pulsed load (discharge)
1975.95,1.0,3.571,25.76862,9732,D,pulsed load (discharge)
1976.95,1.0,3.571,25.78419,9732,D,pulsed load (discharge)
1977.95,1.0,3.571,25.78419,9732,D,pulsed load (discharge)
1978.95,0.999,3.571,25.78419,9732,D,pulsed load (discharge)
1979.95,1.0,3.57,25.78419,9732,D,pulsed load (discharge)
1980.95,1.0,3.57,25.78419,9732,D,pulsed load (discharge)
1981.95,1.0,3.57,25.79975,9732,D,pulsed load (discharge)
1982.95,1.0,3.57,25.79975,9732,D,pulsed load (discharge)
1983.95,1.0,3.57,25.79975,9732,D,pulsed load (discharge)
1984.95,1.0,3.569,25.81532,9732,D,pulsed load (discharge)
1985.95,1.0,3.569,25.81532,9732,D,pulsed load (discharge)
1986.95,1.0,3.569,25.81532,9732,D,pulsed load (discharge)
1987.95,0.999,3.569,25.81532,9732,D,pulsed load (discharge)
1988.95,1.0,3.568,25.83088,9732,D,pulsed load (discharge)
1989.95,1.0,3.568,25.83088,9732,D,pulsed load (discharge)
1990.95,1.0,3.568,25.83088,9732,D,pulsed load (discharge)
1991.95,1.0,3.568,25.83088,9732,D,pulsed load (discharge)
1992.95,1.0,3.568,25.83088,9732,D,pulsed load (discharge)
1993.95,1.0,3.568,25.84645,9732,D,pulsed load (discharge)
1994.95,1.0,3.567,25.84645,9732,D,pulsed load (discharge)
1995.95,1.0,3.567,25.84645,9732,D,pulsed load (discharge)
1996.95,1.0,3.567,25.86202,9732,D,pulsed load (discharge)
1997.95,1.0,3.567,25.86202,9732,D,pulsed load (discharge)
1998.95,1.0,3.567,25.86202,9732,D,pulsed load (discharge)
1999.95,1.0,3.566,25.86202,9732,D,pulsed load (discharge)
2000.95,0.999,3.566,25.86202,9732,D,pulsed load (discharge)
2001.95,1.0,3.566,25.86202,9732,D,pulsed load (discharge)
2002.95,1.0,3.566,25.86202,9732,D,pulsed load (discharge)
2003.95,1.0,3.566,25.86202,9732,D,pulsed load (discharge)
2004.95,1.0,3.565,25.86202,9732,D,pulsed load (discharge)
2005.95,1.0,3.565,25.86202,9732,D,pulsed load (discharge)
2006.95,1.0,3.565,25.86202,9732,D,pulsed load (discharge)
2007.95,1.0,3.565,25.86202,9732,D,pulsed load (discharge)
2008.95,1.0,3.565,25.86202,9732,D,pulsed load (discharge)
2009.95,1.0,3.564,25.86202,9732,D,pulsed load (discharge)
2010.95,1.0,3.564,25.87759,9732,D,pulsed load (discharge)
2011.95,1.0,3.564,25.86202,9732,D,pulsed load (discharge)
2012.95,1.0,3.564,25.87759,9732,D,pulsed load (discharge)
2013.95,1.0,3.564,25.87759,9732,D,pulsed load (discharge)
2014.95,1.0,3.564,25.87759,9732,D,pulsed load (discharge)
2015.95,1.0,3.564,25.87759,9732,D,pulsed load (discharge)
2016.95,1.0,3.563,25.87759,9732,D,pulsed load (discharge)
2017.95,1.0,3.563,25.87759,9732,D,pulsed load (discharge)
2018.95,0.999,3.563,25.89315,9732,D,pulsed load (discharge)
2019.95,0.999,3.563,25.87759,9732,D,pulsed load (discharge)
2020.95,0.999,3.563,25.89315,9732,D,pulsed load (discharge)
2021.95,1.001,3.562,25.89315,9732,D,pulsed load (discharge)
2022.95,1.001,3.562,25.89315,9732,D,pulsed load (discharge)
2023.95,1.0,3.562,25.89315,9732,D,pulsed load (discharge)
2024.95,0.999,3.562,25.89315,9732,D,pulsed load (discharge)
2025.95,1.0,3.562,25.89315,9732,D,pulsed load (discharge)
2026.95,1.0,3.562,25.89315,9732,D,pulsed load (discharge)
2027.95,1.0,3.562,25.89315,9732,D,pulsed load (discharge)
2028.95,1.0,3.561,25.89315,9732,D,pulsed load (discharge)
2029.95,1.001,3.561,25.89315,9732,D,pulsed load (discharge)
2030.95,1.0,3.561,25.89315,9732,D,pulsed load (discharge)
2031.95,1.0,3.561,25.89315,9732,D,pulsed load (discharge)
2032.95,1.0,3.561,25.90872,9732,D,pulsed load (discharge)
2033.95,1.0,3.56,25.90872,9732,D,pulsed load (discharge)
2034.95,0.999,3.56,25.90872,9732,D,pulsed load (discharge)
2035.95,0.999,3.56,25.92429,9732,D,pulsed load (discharge)
2036.95,1.001,3.56,25.92429,9732,D,pulsed load (discharge)
2037.95,1.0,3.56,25.90872,9732,D,pulsed load (discharge)
2038.95,1.0,3.56,25.90872,9732,D,pulsed load (discharge)
2039.95,1.0,3.56,25.90872,9732,D,pulsed load (discharge)
2040.95,1.001,3.559,25.92429,9732,D,pulsed load (discharge)
2041.95,0.999,3.559,25.92429,9732,D,pulsed load (discharge)
2042.95,1.0,3.559,25.92429,9732,D,pulsed load (discharge)
2043.95,1.0,3.559,25.92429,9732,D,pulsed load (discharge)
2044.95,1.0,3.559,25.92429,9732,D,pulsed load (discharge)
2045.95,1.0,3.559,25.93985,9732,D,pulsed load (discharge)
2046.95,1.0,3.558,25.93985,9732,D,pulsed load (discharge)
2047.95,0.999,3.558,25.93985,9732,D,pulsed load (discharge)
2048.95,0.999,3.558,25.93985,9732,D,pulsed load (discharge)
2049.95,1.0,3.558,25.93985,9732,D,pulsed load (discharge)
2050.95,1.0,3.558,25.93985,9732,D,pulsed load (discharge)
2051.95,1.0,3.558,25.93985,9732,D,pulsed load (discharge)
2052.95,1.0,3.558,25.93985,9732,D,pulsed load (discharge)
2053.95,0.999,3.558,25.93985,9732,D,pulsed load (discharge)
2054.95,1.0,3.557,25.93985,9732,D,pulsed load (discharge)
2055.95,1.0,3.557,25.95542,9732,D,pulsed load (discharge)
2056.95,0.999,3.557,25.95542,9732,D,pulsed load (discharge)
2057.95,1.0,3.557,25.95542,9732,D,pulsed load (discharge)
2058.95,1.0,3.557,25.95542,9732,D,pulsed load (discharge)
2059.95,1.0,3.557,25.95542,9732,D,pulsed load (discharge)
2060.95,1.0,3.556,25.95542,9732,D,pulsed load (discharge)
2061.95,1.0,3.556,25.97099,9732,D,pulsed load (discharge)
2062.95,1.001,3.556,25.97099,9732,D,pulsed load (discharge)
2063.95,1.0,3.556,25.97099,9732,D,pulsed load (discharge)
2064.95,1.0,3.556,25.97099,9732,D,pulsed load (discharge)
2065.95,1.0,3.556,25.97099,9732,D,pulsed load (discharge)
2066.95,1.001,3.556,25.97099,9732,D,pulsed load (discharge)
2067.95,0.999,3.556,25.98655,9732,D,pulsed load (discharge)
2068.95,1.001,3.555,25.97099,9732,D,pulsed load (discharge)
2069.95,1.001,3.555,25.98655,9732,D,pulsed load (discharge)
2070.95,1.0,3.555,25.98655,9732,D,pulsed load (discharge)
2071.95,0.999,3.555,25.98655,9732,D,pulsed load (discharge)
2072.95,1.0,3.555,26.00212,9732,D,pulsed load (discharge)
2073.95,0.999,3.555,26.00212,9732,D,pulsed load (discharge)
2074.95,1.0,3.555,26.00212,9732,D,pulsed load (discharge)
2075.95,0.999,3.554,26.01768,9732,D,pulsed load (discharge)
2076.95,1.0,3.554,26.00212,9732,D,pulsed load (discharge)
2077.95,1.0,3.554,26.01768,9732,D,pulsed load (discharge)
2078.95,0.999,3.554,26.01768,9732,D,pulsed load (discharge)
2079.95,1.0,3.554,26.00212,9732,D,pulsed load (discharge)
2080.95,1.001,3.554,26.00212,9732,D,pulsed load (discharge)
2081.95,1.0,3.554,26.01768,9732,D,pulsed load (discharge)
2082.95,1.001,3.553,26.01768,9732,D,pulsed load (discharge)
2083.95,1.0,3.554,26.01768,9732,D,pulsed load (discharge)
2084.95,1.0,3.553,26.01768,9732,D,pulsed load (discharge)
2085.95,1.0,3.553,26.01768,9732,D,pulsed load (discharge)
2086.95,1.0,3.553,26.01768,9732,D,pulsed load (discharge)
2087.95,0.999,3.553,26.01768,9732,D,pulsed load (discharge)
2088.95,1.0,3.553,26.01768,9732,D,pulsed load (discharge)
2089.95,1.0,3.553,26.01768,9732,D,pulsed load (discharge)
2090.95,1.0,3.552,26.03325,9732,D,pulsed load (discharge)
2091.95,1.0,3.552,26.03325,9732,D,pulsed load (discharge)
2092.95,1.001,3.552,26.03325,9732,D,pulsed load (discharge)
2093.95,1.0,3.552,26.03325,9732,D,pulsed load (discharge)
2094.95,0.999,3.552,26.03325,9732,D,pulsed load (discharge)
2095.95,0.999,3.552,26.03325,9732,D,pulsed load (discharge)
2096.95,1.0,3.552,26.04882,9732,D,pulsed load (discharge)
2097.95,0.999,3.552,26.04882,9732,D,pulsed load (discharge)
2098.95,1.0,3.551,26.04882,9732,D,pulsed load (discharge)
2099.95,1.001,3.551,26.04882,9732,D,pulsed load (discharge)
2100.95,1.0,3.551,26.04882,9732,D,pulsed load (discharge)
2101.95,1.0,3.551,26.06439,9732,D,pulsed load (discharge)
2102.95,1.0,3.551,26.06439,9732,D,pulsed load (discharge)
2103.95,1.0,3.551,26.06439,9732,D,pulsed load (discharge)
2104.95,1.0,3.551,26.07995,9732,D,pulsed load (discharge)
2105.95,1.0,3.551,26.07995,9732,D,pulsed load (discharge)
2106.95,1.0,3.55,26.07995,9732,D,pulsed load (discharge)
2107.95,1.0,3.55,26.07995,9732,D,pulsed load (discharge)
2108.95,1.0,3.55,26.06439,9732,D,pulsed load (discharge)
2109.95,1.0,3.55,26.07995,9732,D,pulsed load (discharge)
2110.95,1.0,3.55,26.07995,9732,D,pulsed load (discharge)
2111.95,1.0,3.55,26.07995,9732,D,pulsed load (discharge)
2112.95,1.0,3.55,26.07995,9732,D,pulsed load (discharge)
2113.95,1.0,3.55,26.07995,9732,D,pulsed load (discharge)
2114.95,0.999,3.55,26.07995,9732,D,pulsed load (discharge)
2115.95,1.001,3.549,26.07995,9732,D,pulsed load (discharge)
2116.95,1.0,3.549,26.09552,9732,D,pulsed load (discharge)
2117.95,0.999,3.549,26.09552,9732,D,pulsed load (discharge)
2118.95,1.0,3.549,26.09552,9732,D,pulsed load (discharge)
2119.95,1.0,3.549,26.09552,9732,D,pulsed load (discharge)
2120.95,0.999,3.549,26.09552,9732,D,pulsed load (discharge)
2121.95,1.0,3.549,26.09552,9732,D,pulsed load (discharge)
2122.95,0.999,3.549,26.11109,9732,D,pulsed load (discharge)
2123.95,0.999,3.549,26.11109,9732,D,pulsed load (discharge)
2124.95,1.001,3.548,26.11109,9732,D,pulsed load (discharge)
2125.95,0.999,3.548,26.11109,9732,D,pulsed load (discharge)
2126.95,1.0,3.548,26.11109,9732,D,pulsed load (discharge)
2127.95,1.0,3.548,26.11109,9732,D,pulsed load (discharge)
2128.95,1.0,3.548,26.12665,9732,D,pulsed load (discharge)
2129.95,1.0,3.548,26.12665,9732,D,pulsed load (discharge)
2130.95,0.999,3.548,26.12665,9732,D,pulsed load (discharge)
2131.95,1.0,3.547,26.12665,9732,D,pulsed load (discharge)
2132.95,0.999,3.547,26.12665,9732,D,pulsed load (discharge)
2133.95,1.001,3.547,26.12665,9732,D,pulsed load (discharge)
2134.95,1.0,3.547,26.12665,9732,D,pulsed load (discharge)
2135.95,1.0,3.547,26.12665,9732,D,pulsed load (discharge)
2136.95,1.0,3.547,26.14222,9732,D,pulsed load (discharge)
2137.95,1.0,3.547,26.14222,9732,D,pulsed load (discharge)
2138.95,1.0,3.547,26.14222,9732,D,pulsed load (discharge)
2139.95,0.999,3.547,26.14222,9732,D,pulsed load (discharge)
2140.95,0.999,3.547,26.14222,9732,D,pulsed load (discharge)
2141.95,0.999,3.547,26.14222,9732,D,pulsed load (discharge)
2142.95,1.0,3.546,26.14222,9732,D,pulsed load (discharge)
2143.95,1.0,3.546,26.15779,9732,D,pulsed load (discharge)
2144.95,1.0,3.546,26.15779,9732,D,pulsed load (discharge)
2145.95,1.0,3.546,26.15779,9732,D,pulsed load (discharge)
2146.95,0.999,3.546,26.15779,9732,D,pulsed load (discharge)
2147.95,1.0,3.546,26.15779,9732,D,pulsed load (discharge)
2148.95,1.0,3.546,26.17335,9732,D,pulsed load (discharge)
2149.95,1.0,3.545,26.17335,9732,D,pulsed load (discharge)
2150.95,1.0,3.546,26.17335,9732,D,pulsed load (discharge)
2151.95,1.0,3.545,26.17335,9732,D,pulsed load (discharge)
2152.95,1.0,3.545,26.17335,9732,D,pulsed load (discharge)
2153.95,0.999,3.545,26.17335,9732,D,pulsed load (discharge)
2154.95,1.001,3.545,26.17335,9732,D,pulsed load (discharge)
2155.95,1.0,3.545,26.17335,9732,D,pulsed load (discharge)
2156.95,0.999,3.545,26.18892,9732,D,pulsed load (discharge)
2157.95,1.0,3.545,26.20448,9732,D,pulsed load (discharge)
2158.95,1.0,3.545,26.20448,9732,D,pulsed load (discharge)
2159.95,1.0,3.544,26.20448,9732,D,pulsed load (discharge)
2160.95,0.999,3.544,26.20448,9732,D,pulsed load (discharge)
2161.95,1.0,3.544,26.20448,9732,D,pulsed load (discharge)
2162.95,0.999,3.544,26.22005,9732,D,pulsed load (discharge)
2163.95,1.0,3.544,26.22005,9732,D,pulsed load (discharge)
2164.95,1.0,3.544,26.22005,9732,D,pulsed load (discharge)
2165.95,1.0,3.544,26.23562,9732,D,pulsed load (discharge)
2166.95,0.999,3.544,26.22005,9732,D,pulsed load (discharge)
2167.95,1.001,3.543,26.22005,9732,D,pulsed load (discharge)
2168.95,1.0,3.543,26.22005,9732,D,pulsed load (discharge)
